Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-SEPTEMBER-2025,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,DJV01,NHS ENGLAND SOUTH EAST ,HERNE BAY HEALTH CARE LTD,0,0,2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2403,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9034,0,0,31,0,0,2326,0,0,0,0,0,199,1,3069,0,0,560
MSitAE-SEPTEMBER-2025,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
MSitAE-SEPTEMBER-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,10776,0,5627,79,0,525,3134,0,107,13,0,2,556,486,4528,0,90,659
MSitAE-SEPTEMBER-2025,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4426,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,16024,0,0,0,0,0,2314,0,0,0,0,0,874,9,2855,0,0,181
MSitAE-SEPTEMBER-2025,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,7613,0,0,1332,0,0,213,0,0,15,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2249,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3484,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1462,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2668,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1644,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10956,1264,5666,782,0,1197,4858,18,169,350,0,31,650,3,4289,28,0,1556
MSitAE-SEPTEMBER-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4449,0,0,78,0,72,2500,0,0,0,0,0,245,385,793,0,0,163
MSitAE-SEPTEMBER-2025,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6655,0,11805,0,0,0,2843,0,485,0,0,0,474,545,2320,0,53,1449
MSitAE-SEPTEMBER-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10741,2548,2797,1366,15,0,3913,56,0,416,0,0,625,12,2275,0,0,415
MSitAE-SEPTEMBER-2025,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10890,0,0,0,0,0,1947,0,0,0,0,0,168,28,1804,0,0,333
MSitAE-SEPTEMBER-2025,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10355,0,0,0,0,0,3916,0,0,0,0,0,569,441,3047,0,0,953
MSitAE-SEPTEMBER-2025,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,26515,1510,1755,1444,0,391,10655,65,188,400,0,0,754,589,8677,32,46,1757
MSitAE-SEPTEMBER-2025,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,936,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8757,0,0,365,0,0,285,0,0,46,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NQT1I,NHS ENGLAND SOUTH WEST ,CHIPPENHAM COMMUNITY HOSPITAL,0,0,1799,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1565,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,1175,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,4769,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1041,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3451,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30199,0,4085,6,0,0,8720,0,122,1,0,0,2024,483,8682,0,163,1141
MSitAE-SEPTEMBER-2025,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
MSitAE-SEPTEMBER-2025,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5271,0,0,0,0,0,669,0,0,0,0,0,0,0,815,0,0,275
MSitAE-SEPTEMBER-2025,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5219,0,1039,359,0,21,1416,0,0,79,0,0,58,0,1138,0,0,307
MSitAE-SEPTEMBER-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4136,0,321,262,0,24,262,0,0,18,0,0,14,0,918,0,0,76
MSitAE-SEPTEMBER-2025,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8932,0,0,0,0,0,2550,0,0,0,0,0,401,1,1698,0,0,529
MSitAE-SEPTEMBER-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7969,0,648,74,0,0,2637,0,0,0,0,0,534,373,1931,0,0,280
MSitAE-SEPTEMBER-2025,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5635,0,4063,40,0,2,2161,0,24,18,0,0,643,2,1751,0,0,61
MSitAE-SEPTEMBER-2025,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13081,0,0,355,0,0,4117,0,0,0,0,0,444,194,1437,0,0,273
MSitAE-SEPTEMBER-2025,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,8097,0,0,0,0,0,141,0,0,0,0,0,0,0,0,33
MSitAE-SEPTEMBER-2025,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1116,0,0,42,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13774,0,5944,0,0,0,7203,0,86,0,0,0,1068,1160,2733,0,0,879
MSitAE-SEPTEMBER-2025,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13452,0,10742,0,0,0,4441,0,527,0,0,0,365,978,3946,0,69,1698
MSitAE-SEPTEMBER-2025,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4025,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1871,0,0,24,0,0,40,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5001,0,0,245,0,0,281,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2374,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2621,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY NHS FOUNDATION TRUST,6802,0,1813,769,0,24,2360,0,0,237,0,0,422,7,2252,0,0,1194
MSitAE-SEPTEMBER-2025,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7000,0,8430,0,0,0,4257,0,342,0,0,0,316,320,2239,0,233,658
MSitAE-SEPTEMBER-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6525,0,1242,0,0,0,2857,0,0,0,0,0,620,153,1770,0,0,319
MSitAE-SEPTEMBER-2025,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,12269,0,13229,0,0,153,6644,0,698,0,0,0,1073,597,6254,0,344,1002
MSitAE-SEPTEMBER-2025,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7390,0,1352,0,0,0,2629,0,0,0,0,0,493,381,1454,0,0,523
MSitAE-SEPTEMBER-2025,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10047,0,6766,0,0,0,3541,0,153,0,0,0,137,67,2212,0,0,198
MSitAE-SEPTEMBER-2025,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8326,0,449,1,0,0,2163,0,0,0,0,0,432,57,2230,0,0,730
MSitAE-SEPTEMBER-2025,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14776,507,8096,747,0,567,7469,0,146,361,0,24,1062,1003,4652,0,0,1627
MSitAE-SEPTEMBER-2025,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15522,0,9115,70,0,1075,7143,0,703,23,0,0,1604,664,3656,0,0,301
MSitAE-SEPTEMBER-2025,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8381,123,7353,0,0,0,4936,4,81,0,0,0,538,667,2885,0,0,1751
MSitAE-SEPTEMBER-2025,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8516,0,2379,344,0,66,3902,0,42,0,0,0,405,650,1605,0,0,225
MSitAE-SEPTEMBER-2025,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9876,0,8117,330,0,0,3536,0,75,0,0,0,759,438,1932,0,0,243
MSitAE-SEPTEMBER-2025,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9817,0,5974,273,0,1083,3316,0,794,54,0,0,369,630,1827,0,0,475
MSitAE-SEPTEMBER-2025,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7342,0,9220,0,0,1786,3918,0,331,0,0,44,348,28,2310,0,392,2272
MSitAE-SEPTEMBER-2025,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9043,0,2724,117,0,1668,3480,0,62,12,0,22,631,591,3093,0,16,906
MSitAE-SEPTEMBER-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4801,0,11009,0,0,0,2574,0,53,0,0,0,221,26,1645,0,432,2305
MSitAE-SEPTEMBER-2025,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8997,0,2484,2000,0,1587,3277,0,31,0,0,0,185,19,2560,0,0,553
MSitAE-SEPTEMBER-2025,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8782,0,9722,418,0,313,4275,0,74,146,0,0,729,415,2855,0,0,1226
MSitAE-SEPTEMBER-2025,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1169,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,11653,0,0,476,0,0,170,0,0,8,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4275,300,1669,19,0,12,1297,0,55,2,0,0,163,86,1377,0,0,87
MSitAE-SEPTEMBER-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9085,1109,3316,0,0,0,2193,0,0,0,0,0,670,76,2644,0,6,1307
MSitAE-SEPTEMBER-2025,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4529,0,0,484,0,4092,1710,0,0,119,0,2,209,74,1903,0,0,502
MSitAE-SEPTEMBER-2025,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17140,0,6989,360,0,0,6435,0,84,28,0,0,564,367,7822,0,0,635
MSitAE-SEPTEMBER-2025,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16618,0,8009,0,0,797,6124,0,0,0,0,0,80,2,4841,0,0,2158
MSitAE-SEPTEMBER-2025,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22763,1000,12113,0,0,0,9408,0,246,0,0,0,1435,325,6537,0,0,147
MSitAE-SEPTEMBER-2025,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1461,0,0,0,0,0,95,0,0,0,0,0,0,0,92,0,7
MSitAE-SEPTEMBER-2025,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
MSitAE-SEPTEMBER-2025,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,13032,0,4214,1181,0,80,5967,0,36,479,0,0,974,180,3631,0,0,1881
MSitAE-SEPTEMBER-2025,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11703,1270,0,41,0,0,4114,89,0,11,0,0,442,13,3720,15,0,1621
MSitAE-SEPTEMBER-2025,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9382,0,7076,0,0,388,4831,0,42,0,0,2,745,689,5612,0,0,403
MSitAE-SEPTEMBER-2025,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12527,1648,5585,0,0,0,5074,81,46,0,0,0,57,14,1164,47,33,307
MSitAE-SEPTEMBER-2025,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8812,0,0,0,0,0,2582,0,0,0,0,0,261,261,1365,0,0,20
MSitAE-SEPTEMBER-2025,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5928,0,5521,0,0,0,3032,0,598,0,0,0,692,266,2566,0,0,1215
MSitAE-SEPTEMBER-2025,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10808,69,3417,0,0,114,4547,0,154,0,0,0,186,17,3517,8,62,1142
MSitAE-SEPTEMBER-2025,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9774,0,3850,0,0,607,3028,0,46,0,0,0,2415,135,3484,0,0,2664
MSitAE-SEPTEMBER-2025,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8864,0,1987,29,0,10,4042,0,9,12,0,0,647,277,2219,0,0,370
MSitAE-SEPTEMBER-2025,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10254,856,1764,0,0,0,4221,42,81,0,0,0,603,628,2086,0,0,442
MSitAE-SEPTEMBER-2025,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5657,0,0,0,0,0,159,0,0,0,0,0,0,0,2,0,220
MSitAE-SEPTEMBER-2025,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19591,0,6102,574,0,0,5703,0,135,0,0,0,937,46,2852,0,0,303
MSitAE-SEPTEMBER-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8343,0,1926,0,0,650,2187,0,0,0,0,0,547,279,1901,0,0,279
MSitAE-SEPTEMBER-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17702,743,11080,82,0,355,6911,0,153,31,0,0,1435,552,3612,0,0,1210
MSitAE-SEPTEMBER-2025,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7389,0,4941,0,0,0,3087,0,41,0,0,0,640,439,2332,0,0,566
MSitAE-SEPTEMBER-2025,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7056,0,2773,0,0,0,3397,0,23,0,0,0,518,299,2887,0,0,624
MSitAE-SEPTEMBER-2025,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
MSitAE-SEPTEMBER-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10459,0,2507,0,0,0,5685,0,312,0,0,0,392,1492,3138,0,162,2145
MSitAE-SEPTEMBER-2025,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2781,0,0,144,0,0,52,0,0,2,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8314,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,73
MSitAE-SEPTEMBER-2025,A5D4Q,NHS ENGLAND MIDLANDS ,NEMS CBS (UTC),0,0,4240,0,0,0,0,0,991,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2025,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
